NODE_69_length_16902_cov_2.242504_11	K27883
NODE_561_length_4181_cov_3.347311_4	K01662
NODE_170_length_10645_cov_2.635577_7	K01661
NODE_255_length_8450_cov_3.195242_3	K01659
NODE_211_length_9438_cov_3.260982_2	K01658
NODE_211_length_9438_cov_3.260982_3	K01657
NODE_23_length_23710_cov_3.460374_11	K01653
NODE_23_length_23710_cov_3.460374_10	K01652
NODE_156_length_11150_cov_2.863558_10	K01652
NODE_304_length_7392_cov_3.228768_8	K01652
NODE_633_length_3562_cov_2.660262_1	K01652
NODE_23_length_23710_cov_3.460374_14	K01649
NODE_259_length_8391_cov_2.584826_1	K01649
NODE_30_length_21974_cov_2.639539_15	K01647
NODE_960_length_1226_cov_2.750682_1	K01647
NODE_30_length_21974_cov_2.639539_23	K01644
NODE_46_length_19066_cov_3.107925_20	K01640
NODE_140_length_11733_cov_2.397984_10	K01640
NODE_72_length_16453_cov_2.890359_14	K01638
NODE_253_length_8471_cov_2.479626_5	K01637
NODE_105_length_13865_cov_2.530499_10	K01630
NODE_158_length_11046_cov_2.616357_10	K01628
NODE_826_length_2061_cov_1.677353_2	K01628
NODE_92_length_14827_cov_3.504898_3	K01627
NODE_215_length_9367_cov_2.920779_5	K01627
NODE_70_length_16666_cov_2.661890_2	K01626
NODE_41_length_19562_cov_2.510522_17	K01625
NODE_79_length_15933_cov_2.338226_2	K01624
NODE_6_length_35275_cov_2.706811_18	K01623
NODE_6_length_35275_cov_2.706811_19	K01621
NODE_116_length_13045_cov_2.950302_14	K01620
NODE_191_length_10084_cov_2.667370_6	K01613
NODE_63_length_17483_cov_2.868749_23	K01609
NODE_956_length_1242_cov_3.294170_1	K01608
NODE_9_length_32827_cov_2.680214_15	K01607
NODE_262_length_8353_cov_2.588378_5	K01599
NODE_462_length_5136_cov_2.691156_1	K01596
NODE_59_length_18175_cov_2.396110_16	K01595
NODE_190_length_10106_cov_2.559475_9	K01591
NODE_79_length_15933_cov_2.338226_8	K01589
NODE_79_length_15933_cov_2.338226_7	K01588
NODE_96_length_14445_cov_2.981701_13	K01586
NODE_275_length_7982_cov_2.667218_4	K01586
NODE_124_length_12536_cov_3.383028_14	K01584
NODE_9_length_32827_cov_2.680214_22	K01578
NODE_632_length_3587_cov_2.063584_1	K01563
NODE_55_length_18500_cov_2.581995_12	K01561
NODE_72_length_16453_cov_2.890359_13	K01560
NODE_598_length_3792_cov_2.424557_2	K01560
NODE_515_length_4677_cov_2.438901_1	K01555
NODE_711_length_2818_cov_2.375697_3	K01555
NODE_535_length_4496_cov_2.707256_6	K01551
NODE_773_length_2333_cov_2.857208_1	K01551
NODE_157_length_11130_cov_2.533400_8	K01548
NODE_157_length_11130_cov_2.533400_9	K01547
NODE_117_length_12918_cov_2.578532_13	K01546
NODE_146_length_11421_cov_2.753320_1	K01542
NODE_36_length_20560_cov_2.999657_1	K01534
NODE_93_length_14735_cov_3.009652_6	K01533
NODE_279_length_7872_cov_2.018076_3	K01531
NODE_49_length_18849_cov_2.756970_13	K01525
NODE_50_length_18767_cov_2.870118_17	K01524
NODE_88_length_15353_cov_2.977538_4	K01523
NODE_215_length_9367_cov_2.920779_10	K01520
NODE_432_length_5460_cov_2.567598_5	K01519
NODE_433_length_5459_cov_2.062078_3	K01507
NODE_496_length_4891_cov_2.715995_7	K01505
NODE_293_length_7591_cov_2.588826_3	K01501
NODE_293_length_7591_cov_2.588826_7	K01501
NODE_57_length_18362_cov_2.585358_19	K01496
NODE_88_length_15353_cov_2.977538_5	K01496
NODE_64_length_17442_cov_2.606584_9	K01495
NODE_49_length_18849_cov_2.756970_18	K01494
NODE_692_length_2954_cov_3.248674_2	K01491
NODE_49_length_18849_cov_2.756970_19	K01487
NODE_167_length_10749_cov_2.455281_5	K01485
NODE_875_length_1732_cov_2.258567_2	K01483
NODE_205_length_9646_cov_2.850615_5	K01475
NODE_178_length_10413_cov_3.054735_4	K01474
NODE_178_length_10413_cov_3.054735_5	K01473
NODE_367_length_6311_cov_2.516009_4	K01470
NODE_688_length_3001_cov_2.139875_3	K01470
NODE_20_length_25156_cov_2.672580_15	K01469
NODE_452_length_5222_cov_2.122473_5	K01468
NODE_57_length_18362_cov_2.585358_18	K01465
NODE_144_length_11499_cov_2.379177_10	K01465
NODE_403_length_5814_cov_2.199402_4	K01465
NODE_866_length_1810_cov_2.133096_2	K01464
NODE_108_length_13510_cov_2.671524_2	K01462
NODE_240_length_8807_cov_2.377304_10	K01462
NODE_452_length_5222_cov_2.122473_3	K01458
NODE_448_length_5290_cov_2.637226_3	K01457
NODE_472_length_5069_cov_3.485229_1	K01455
NODE_319_length_7113_cov_3.015603_2	K01451
NODE_486_length_4978_cov_2.790971_3	K01451
NODE_531_length_4509_cov_1.957325_4	K01448
NODE_192_length_10066_cov_2.393802_2	K01439
NODE_521_length_4632_cov_2.719423_2	K01439
NODE_26_length_23161_cov_2.771425_6	K01438
NODE_333_length_6878_cov_3.045623_3	K01438
NODE_346_length_6618_cov_2.599137_6	K01438
NODE_313_length_7233_cov_2.368421_7	K01433
NODE_564_length_4158_cov_1.875217_4	K01432
NODE_995_length_1042_cov_1.306011_1	K01430
NODE_618_length_3693_cov_1.779865_4	K01429
NODE_618_length_3693_cov_1.779865_3	K01428
NODE_61_length_17615_cov_2.849668_2	K01426
NODE_103_length_13909_cov_3.747061_11	K01426
NODE_114_length_13163_cov_3.043188_14	K01426
NODE_135_length_12222_cov_2.817363_5	K01426
NODE_251_length_8528_cov_2.365076_7	K01426
NODE_468_length_5096_cov_1.796740_4	K01426
NODE_470_length_5081_cov_2.969116_4	K01426
NODE_567_length_4147_cov_2.637065_3	K01426
NODE_1012_length_924_cov_1.584693_1	K01426
NODE_58_length_18246_cov_2.833379_17	K01423
NODE_191_length_10084_cov_2.667370_2	K01421
NODE_93_length_14735_cov_3.009652_15	K01420
NODE_812_length_2166_cov_1.971555_1	K01419
NODE_692_length_2954_cov_3.248674_1	K01414
NODE_321_length_7087_cov_3.087069_2	K01358
NODE_461_length_5156_cov_1.929211_4	K01356
NODE_321_length_7087_cov_3.087069_4	K01338
NODE_694_length_2947_cov_3.019149_2	K01337
NODE_20_length_25156_cov_2.672580_14	K01304
NODE_632_length_3587_cov_2.063584_2	K01297
NODE_26_length_23161_cov_2.771425_3	K01295
NODE_77_length_15968_cov_2.327189_11	K01295
NODE_886_length_1642_cov_1.706931_1	K01279
NODE_223_length_9197_cov_2.539030_4	K01266
NODE_108_length_13510_cov_2.671524_7	K01265
NODE_296_length_7561_cov_2.837503_6	K01265
NODE_788_length_2262_cov_2.026230_1	K01262
NODE_80_length_15923_cov_3.108002_9	K01259
NODE_116_length_13045_cov_2.950302_7	K01258
NODE_231_length_9048_cov_2.339088_3	K01258
NODE_85_length_15491_cov_2.605637_10	K01256
NODE_349_length_6585_cov_2.373026_4	K01255
NODE_419_length_5582_cov_2.417415_4	K01252
NODE_56_length_18381_cov_2.778898_11	K01251
NODE_232_length_9036_cov_2.170502_1	K01247
NODE_784_length_2288_cov_3.024526_1	K01247
NODE_70_length_16666_cov_2.661890_14	K01246
NODE_11_length_31471_cov_2.743236_18	K01243
NODE_855_length_1895_cov_2.672511_1	K01241
NODE_44_length_19249_cov_2.557996_11	K01214
NODE_314_length_7217_cov_2.263329_5	K01207
NODE_189_length_10190_cov_2.792507_6	K01192
NODE_3_length_39048_cov_7.975515_32	K01185
NODE_304_length_7392_cov_3.228768_3	K01175
NODE_8_length_33215_cov_3.174655_10	K01173
NODE_181_length_10333_cov_2.545855_2	K01159
NODE_364_length_6391_cov_2.971424_2	K01153
NODE_410_length_5705_cov_3.108641_3	K01153
NODE_469_length_5082_cov_2.360242_2	K01147
NODE_467_length_5101_cov_2.028146_2	K01142
NODE_510_length_4767_cov_2.500647_1	K01142
NODE_167_length_10749_cov_2.455281_7	K01141
NODE_599_length_3790_cov_3.105924_3	K01139
NODE_46_length_19066_cov_3.107925_16	K01130
NODE_182_length_10317_cov_2.534347_2	K01129
NODE_174_length_10558_cov_2.569456_3	K01126
NODE_316_length_7160_cov_2.547135_5	K01126
NODE_58_length_18246_cov_2.833379_9	K01120
NODE_211_length_9438_cov_3.260982_6	K01119
NODE_115_length_13104_cov_2.468444_4	K01118
NODE_720_length_2722_cov_2.368015_1	K01118
NODE_68_length_16957_cov_2.814260_9	K01114
NODE_289_length_7660_cov_2.733174_4	K01113
NODE_447_length_5296_cov_2.597021_1	K01113
NODE_192_length_10066_cov_2.393802_4	K01104
NODE_303_length_7415_cov_2.730241_6	K01104
NODE_81_length_15659_cov_2.729526_6	K01095
NODE_665_length_3169_cov_2.222880_1	K01092
NODE_1178_length_390_cov_0.646388_1	K01092
NODE_211_length_9438_cov_3.260982_5	K01091
NODE_573_length_4074_cov_2.151761_2	K01091
NODE_24_length_23637_cov_2.816121_2	K01087
NODE_56_length_18381_cov_2.778898_2	K01081
NODE_101_length_14049_cov_2.313245_9	K01079
NODE_418_length_5586_cov_2.756915_3	K01077
NODE_418_length_5586_cov_2.756915_4	K01077
NODE_30_length_21974_cov_2.639539_12	K01070
NODE_143_length_11617_cov_2.207485_7	K01069
NODE_238_length_8857_cov_2.492211_7	K01069
NODE_98_length_14232_cov_2.616164_11	K01066
NODE_107_length_13692_cov_2.537265_5	K01061
NODE_440_length_5370_cov_2.285524_1	K01061
NODE_102_length_13919_cov_3.033860_1	K01058
NODE_114_length_13163_cov_3.043188_7	K01056
NODE_121_length_12695_cov_2.950589_9	K01055
NODE_214_length_9386_cov_2.485690_5	K01054
NODE_127_length_12481_cov_2.416302_6	K01053
NODE_229_length_9157_cov_2.490587_1	K01053
NODE_152_length_11204_cov_2.689717_4	K01042
NODE_365_length_6354_cov_2.623254_5	K01041
NODE_227_length_9161_cov_2.428714_6	K01029
NODE_227_length_9161_cov_2.428714_7	K01028
NODE_139_length_12075_cov_2.916220_4	K01012
NODE_628_length_3615_cov_2.392775_1	K01011
NODE_85_length_15491_cov_2.605637_2	K01008
NODE_471_length_5070_cov_2.503540_2	K01007
NODE_292_length_7599_cov_2.610680_2	K01006
NODE_336_length_6860_cov_2.738452_2	K01000
NODE_314_length_7217_cov_2.263329_6	K00997
NODE_55_length_18500_cov_2.581995_15	K00995
NODE_264_length_8250_cov_2.484304_1	K00992
NODE_101_length_14049_cov_2.313245_4	K00991
NODE_108_length_13510_cov_2.671524_6	K00990
NODE_432_length_5460_cov_2.567598_4	K00989
NODE_195_length_9941_cov_2.374873_1	K00982
NODE_915_length_1461_cov_2.854573_1	K00982
NODE_169_length_10681_cov_3.163729_1	K00981
NODE_361_length_6411_cov_2.633195_1	K00981
NODE_212_length_9419_cov_3.279811_3	K00979
NODE_4_length_35647_cov_3.109122_4	K00978
NODE_44_length_19249_cov_2.557996_13	K00975
NODE_529_length_4533_cov_2.775987_3	K00974
NODE_366_length_6317_cov_3.087399_2	K00973
NODE_373_length_6192_cov_2.211047_1	K00970
NODE_495_length_4912_cov_2.735005_1	K00970
NODE_59_length_18175_cov_2.396110_5	K00963
NODE_5_length_35278_cov_3.051293_13	K00962
NODE_917_length_1457_cov_2.370677_2	K00957
NODE_128_length_12412_cov_2.418478_8	K00956
NODE_917_length_1457_cov_2.370677_1	K00956
NODE_487_length_4975_cov_2.668936_4	K00954
NODE_138_length_12089_cov_3.093797_6	K00951
NODE_373_length_6192_cov_2.211047_2	K00950
NODE_114_length_13163_cov_3.043188_5	K00948
NODE_81_length_15659_cov_2.729526_5	K00946
NODE_730_length_2663_cov_3.156546_1	K00943
NODE_599_length_3790_cov_3.105924_1	K00942
NODE_113_length_13173_cov_2.394220_5	K00941
NODE_162_length_10938_cov_3.084914_3	K00941
NODE_36_length_20560_cov_2.999657_18	K00940
NODE_212_length_9419_cov_3.279811_2	K00939
NODE_50_length_18767_cov_2.870118_14	K00937
NODE_28_length_23039_cov_3.085457_22	K00931
NODE_168_length_10745_cov_2.500188_5	K00930
NODE_986_length_1090_cov_2.051921_1	K00928
NODE_240_length_8807_cov_2.377304_5	K00927
NODE_77_length_15968_cov_2.327189_8	K00925
NODE_114_length_13163_cov_3.043188_4	K00919
NODE_212_length_9419_cov_3.279811_5	K00912
NODE_532_length_4503_cov_3.304845_5	K00906
NODE_655_length_3244_cov_2.521976_2	K00903
NODE_23_length_23710_cov_3.460374_4	K00901
NODE_182_length_10317_cov_2.534347_4	K00891
NODE_13_length_29884_cov_2.939107_28	K00882
NODE_56_length_18381_cov_2.778898_12	K00874
NODE_79_length_15933_cov_2.338226_1	K00873
NODE_240_length_8807_cov_2.377304_1	K00873
NODE_149_length_11248_cov_2.380182_12	K00864
NODE_445_length_5333_cov_3.230503_5	K00860
NODE_28_length_23039_cov_3.085457_14	K00859
NODE_183_length_10272_cov_2.857960_5	K00858
NODE_60_length_18017_cov_2.575908_6	K00856
NODE_161_length_10966_cov_2.938924_6	K00851
NODE_320_length_7112_cov_2.425626_8	K00845
NODE_147_length_11356_cov_3.375367_8	K00833
NODE_500_length_4886_cov_3.424039_3	K00832
NODE_20_length_25156_cov_2.672580_5	K00831
NODE_236_length_8932_cov_2.729245_7	K00830
NODE_100_length_14183_cov_2.319081_7	K00826
NODE_360_length_6419_cov_3.916720_6	K00824
NODE_567_length_4147_cov_2.637065_4	K00822
NODE_312_length_7237_cov_2.566245_4	K00821
NODE_770_length_2348_cov_3.687978_1	K00820
NODE_88_length_15353_cov_2.977538_10	K00817
NODE_413_length_5675_cov_2.233417_7	K00817
NODE_644_length_3365_cov_2.682829_3	K00817
NODE_477_length_5048_cov_2.653322_4	K00812
NODE_361_length_6411_cov_2.633195_2	K00806
NODE_20_length_25156_cov_2.672580_8	K00800
NODE_38_length_20059_cov_3.244582_14	K00799
NODE_62_length_17593_cov_3.060002_7	K00799
NODE_158_length_11046_cov_2.616357_6	K00799
NODE_327_length_6968_cov_2.938021_5	K00799
NODE_529_length_4533_cov_2.775987_2	K00799
NODE_395_length_5933_cov_2.654495_2	K00798
NODE_42_length_19560_cov_2.797767_15	K00797
NODE_918_length_1455_cov_2.271837_3	K00797
NODE_50_length_18767_cov_2.870118_10	K00796
NODE_186_length_10249_cov_2.858427_2	K00794
NODE_409_length_5718_cov_2.480773_4	K00794
NODE_638_length_3433_cov_2.415306_1	K00794
NODE_247_length_8589_cov_2.223824_4	K00793
NODE_423_length_5521_cov_2.645347_4	K00791
NODE_484_length_4993_cov_2.639540_1	K00791
NODE_88_length_15353_cov_2.977538_16	K00790
NODE_316_length_7160_cov_2.547135_4	K00790
NODE_210_length_9498_cov_2.541564_2	K00789
NODE_162_length_10938_cov_3.084914_7	K00788
NODE_165_length_10813_cov_2.309190_6	K00783
NODE_479_length_5034_cov_2.552884_6	K00773
NODE_316_length_7160_cov_2.547135_7	K00768
NODE_1032_length_791_cov_1.215361_1	K00768
NODE_1094_length_511_cov_0.921875_1	K00768
NODE_514_length_4679_cov_2.212434_3	K00767
NODE_63_length_17483_cov_2.868749_24	K00766
NODE_88_length_15353_cov_2.977538_15	K00765
NODE_483_length_4998_cov_3.019503_2	K00764
NODE_283_length_7784_cov_3.057464_6	K00763
NODE_467_length_5101_cov_2.028146_3	K00762
NODE_779_length_2301_cov_1.945262_2	K00761
NODE_48_length_18877_cov_2.774613_11	K00759
NODE_169_length_10681_cov_3.163729_9	K00748
NODE_44_length_19249_cov_2.557996_9	K00705
NODE_44_length_19249_cov_2.557996_14	K00703
NODE_44_length_19249_cov_2.557996_10	K00700
NODE_24_length_23637_cov_2.816121_1	K00697
NODE_272_length_8049_cov_2.311159_2	K00694
NODE_44_length_19249_cov_2.557996_15	K00688
NODE_23_length_23710_cov_3.460374_18	K00684
NODE_26_length_23161_cov_2.771425_10	K00681
NODE_402_length_5814_cov_2.566028_4	K00681
NODE_480_length_5021_cov_2.693911_4	K00681
NODE_169_length_10681_cov_3.163729_8	K00677
NODE_359_length_6437_cov_2.982092_4	K00674
NODE_99_length_14208_cov_2.588453_8	K00666
NODE_199_length_9852_cov_2.491105_2	K00666
NODE_239_length_8829_cov_3.140657_3	K00666
NODE_260_length_8375_cov_2.452958_2	K00666
NODE_189_length_10190_cov_2.792507_2	K00658
NODE_524_length_4613_cov_2.097860_3	K00655
NODE_239_length_8829_cov_3.140657_6	K00653
NODE_671_length_3125_cov_2.158105_5	K00648
NODE_657_length_3227_cov_4.050323_4	K00645
NODE_37_length_20438_cov_2.530205_13	K00641
NODE_33_length_21344_cov_2.606636_21	K00640
NODE_625_length_3638_cov_1.918542_4	K00640
NODE_750_length_2477_cov_2.102979_2	K00635
NODE_126_length_12504_cov_2.436455_9	K00632
NODE_305_length_7365_cov_2.946809_1	K00632
NODE_674_length_3098_cov_2.934029_3	K00627
NODE_82_length_15581_cov_2.626246_11	K00626
NODE_134_length_12242_cov_2.703673_10	K00626
NODE_199_length_9852_cov_2.491105_9	K00626
NODE_602_length_3781_cov_2.157362_3	K00626
NODE_77_length_15968_cov_2.327189_7	K00625
NODE_28_length_23039_cov_3.085457_9	K00620
NODE_814_length_2147_cov_2.233663_1	K00616
NODE_4_length_35647_cov_3.109122_15	K00615
NODE_4_length_35647_cov_3.109122_16	K00615
NODE_264_length_8250_cov_2.484304_3	K00615
NODE_312_length_7237_cov_2.566245_5	K00611
NODE_144_length_11499_cov_2.379177_11	K00609
NODE_291_length_7636_cov_2.724464_2	K00609
NODE_241_length_8766_cov_2.651927_3	K00606
NODE_45_length_19068_cov_2.695687_3	K00605
NODE_240_length_8807_cov_2.377304_8	K00604
NODE_80_length_15923_cov_3.108002_13	K00602
NODE_9_length_32827_cov_2.680214_3	K00600
NODE_436_length_5405_cov_2.282872_1	K00595
NODE_130_length_12336_cov_2.520026_9	K00575
NODE_310_length_7260_cov_2.990607_3	K00575
NODE_347_length_6613_cov_3.308511_4	K00575
NODE_302_length_7484_cov_2.126274_5	K00574
NODE_12_length_30837_cov_2.816607_23	K00573
NODE_270_length_8088_cov_2.346816_2	K00573
NODE_73_length_16450_cov_2.733689_6	K00571
NODE_20_length_25156_cov_2.672580_2	K00568
NODE_232_length_9036_cov_2.170502_2	K00567
NODE_11_length_31471_cov_2.743236_25	K00566
NODE_9_length_32827_cov_2.680214_16	K00560
NODE_92_length_14827_cov_3.504898_11	K00560
NODE_519_length_4646_cov_2.818987_5	K00558
NODE_49_length_18849_cov_2.756970_4	K00554
NODE_255_length_8450_cov_3.195242_7	K00549
NODE_251_length_8528_cov_2.365076_1	K00548
NODE_176_length_10543_cov_2.821141_5	K00537
NODE_129_length_12362_cov_2.898324_8	K00529
NODE_595_length_3827_cov_2.225405_3	K00529
NODE_193_length_10058_cov_2.671332_6	K00528
NODE_60_length_18017_cov_2.575908_8	K00526
NODE_35_length_20567_cov_3.762720_5	K00525
NODE_60_length_18017_cov_2.575908_9	K00525
NODE_373_length_6192_cov_2.211047_5	K00523
NODE_603_length_3778_cov_2.368392_1	K00507
NODE_147_length_11356_cov_3.375367_10	K00484
NODE_90_length_14910_cov_2.681932_6	K00481
NODE_74_length_16392_cov_2.274270_4	K00472
NODE_219_length_9304_cov_2.957502_5	K00472
NODE_38_length_20059_cov_3.244582_10	K00465
NODE_100_length_14183_cov_2.319081_1	K00459
NODE_298_length_7527_cov_3.314189_2	K00459
NODE_539_length_4436_cov_2.661871_1	K00457
NODE_158_length_11046_cov_2.616357_16	K00455
NODE_383_length_6056_cov_2.880418_2	K00455
NODE_516_length_4676_cov_2.941306_3	K00453
NODE_30_length_21974_cov_2.639539_8	K00452
NODE_267_length_8174_cov_3.516963_6	K00450
NODE_13_length_29884_cov_2.939107_13	K00433
NODE_27_length_23153_cov_2.710458_16	K00433
NODE_163_length_10938_cov_2.450745_5	K00432
NODE_302_length_7484_cov_2.126274_2	K00432
NODE_27_length_23153_cov_2.710458_1	K00428
NODE_285_length_7754_cov_2.904943_3	K00428
NODE_14_length_29222_cov_2.868947_17	K00426
NODE_14_length_29222_cov_2.868947_19	K00426
NODE_14_length_29222_cov_2.868947_16	K00425
NODE_14_length_29222_cov_2.868947_20	K00425
NODE_28_length_23039_cov_3.085457_3	K00413
NODE_28_length_23039_cov_3.085457_2	K00412
NODE_28_length_23039_cov_3.085457_1	K00411
NODE_93_length_14735_cov_3.009652_11	K00406
NODE_93_length_14735_cov_3.009652_9	K00405
NODE_93_length_14735_cov_3.009652_8	K00404
NODE_112_length_13374_cov_2.550011_5	K00390
NODE_517_length_4662_cov_2.369791_1	K00390
NODE_213_length_9396_cov_2.179955_4	K00387
NODE_128_length_12412_cov_2.418478_6	K00384
NODE_890_length_1605_cov_1.937077_1	K00384
NODE_39_length_20032_cov_2.675057_23	K00382
NODE_245_length_8621_cov_2.617966_8	K00382
NODE_674_length_3098_cov_2.934029_1	K00382
NODE_517_length_4662_cov_2.369791_3	K00381
NODE_25_length_23259_cov_3.075350_24	K00375
NODE_39_length_20032_cov_2.675057_18	K00375
NODE_912_length_1478_cov_2.558105_1	K00372
NODE_282_length_7817_cov_2.984785_7	K00364
NODE_288_length_7675_cov_2.488474_2	K00363
NODE_288_length_7675_cov_2.488474_3	K00362
NODE_184_length_10269_cov_2.693946_10	K00355
NODE_129_length_12362_cov_2.898324_3	K00351
NODE_55_length_18500_cov_2.581995_2	K00344
NODE_80_length_15923_cov_3.108002_11	K00344
NODE_5_length_35278_cov_3.051293_30	K00343
NODE_5_length_35278_cov_3.051293_29	K00342
NODE_5_length_35278_cov_3.051293_28	K00341
NODE_5_length_35278_cov_3.051293_27	K00340
NODE_5_length_35278_cov_3.051293_26	K00339
NODE_5_length_35278_cov_3.051293_25	K00338
NODE_5_length_35278_cov_3.051293_24	K00337
NODE_5_length_35278_cov_3.051293_23	K00336
NODE_5_length_35278_cov_3.051293_22	K00335
NODE_5_length_35278_cov_3.051293_21	K00334
NODE_5_length_35278_cov_3.051293_20	K00333
NODE_5_length_35278_cov_3.051293_19	K00332
NODE_5_length_35278_cov_3.051293_18	K00331
NODE_5_length_35278_cov_3.051293_17	K00330
NODE_11_length_31471_cov_2.743236_20	K00325
NODE_11_length_31471_cov_2.743236_21	K00324
NODE_11_length_31471_cov_2.743236_23	K00324
NODE_260_length_8375_cov_2.452958_6	K00320
NODE_352_length_6560_cov_2.713664_6	K00314
NODE_33_length_21344_cov_2.606636_25	K00313
NODE_525_length_4561_cov_2.707262_4	K00311
NODE_76_length_15977_cov_2.519685_15	K00299
NODE_451_length_5259_cov_2.043453_3	K00299
NODE_56_length_18381_cov_2.778898_9	K00297
NODE_9_length_32827_cov_2.680214_17	K00287
NODE_149_length_11248_cov_2.380182_10	K00286
NODE_62_length_17593_cov_3.060002_15	K00285
NODE_221_length_9226_cov_2.560281_5	K00285
NODE_395_length_5933_cov_2.654495_5	K00285
NODE_45_length_19068_cov_2.695687_5	K00281
NODE_241_length_8766_cov_2.651927_4	K00278
NODE_12_length_30837_cov_2.816607_14	K00275
NODE_297_length_7559_cov_3.275161_3	K00266
NODE_297_length_7559_cov_3.275161_4	K00265
NODE_484_length_4993_cov_2.639540_5	K00262
NODE_69_length_16902_cov_2.242504_4	K00261
NODE_916_length_1460_cov_2.870968_2	K00255
NODE_355_length_6513_cov_2.577983_6	K00254
NODE_532_length_4503_cov_3.304845_3	K00253
NODE_365_length_6354_cov_2.623254_4	K00252
NODE_73_length_16450_cov_2.733689_13	K00249
NODE_616_length_3714_cov_2.372177_1	K00249
NODE_636_length_3518_cov_2.150398_2	K00249
NODE_199_length_9852_cov_2.491105_6	K00248
NODE_30_length_21974_cov_2.639539_19	K00242
NODE_30_length_21974_cov_2.639539_20	K00241
NODE_30_length_21974_cov_2.639539_17	K00240
NODE_30_length_21974_cov_2.639539_18	K00239
NODE_660_length_3192_cov_2.798695_4	K00228
NODE_11_length_31471_cov_2.743236_10	K00215
NODE_77_length_15968_cov_2.327189_2	K00208
NODE_374_length_6187_cov_2.592904_4	K00208
NODE_267_length_8174_cov_3.516963_3	K00180
NODE_389_length_5986_cov_2.271377_5	K00179
NODE_189_length_10190_cov_2.792507_3	K00164
NODE_508_length_4794_cov_2.445897_4	K00163
NODE_640_length_3377_cov_2.251077_2	K00163
NODE_2_length_43666_cov_2.920944_1	K00154
NODE_878_length_1696_cov_1.926068_1	K00154
NODE_889_length_1606_cov_2.488168_1	K00151
NODE_11_length_31471_cov_2.743236_4	K00147
NODE_58_length_18246_cov_2.833379_2	K00145
NODE_393_length_5935_cov_2.584883_3	K00145
NODE_99_length_14208_cov_2.588453_5	K00140
NODE_215_length_9367_cov_2.920779_8	K00140
NODE_706_length_2876_cov_2.361950_1	K00138
NODE_767_length_2354_cov_2.374495_4	K00138
NODE_16_length_28390_cov_3.223508_14	K00135
NODE_277_length_7893_cov_2.905743_7	K00135
NODE_634_length_3551_cov_2.180199_1	K00135
NODE_830_length_2032_cov_3.154331_1	K00135
NODE_264_length_8250_cov_2.484304_4	K00134
NODE_372_length_6216_cov_2.235999_5	K00133
NODE_96_length_14445_cov_2.981701_6	K00130
NODE_13_length_29884_cov_2.939107_6	K00128
NODE_73_length_16450_cov_2.733689_2	K00128
NODE_147_length_11356_cov_3.375367_9	K00128
NODE_207_length_9549_cov_3.162598_6	K00128
NODE_598_length_3792_cov_2.424557_3	K00128
NODE_152_length_11204_cov_2.689717_6	K00127
NODE_216_length_9364_cov_2.904514_2	K00127
NODE_549_length_4296_cov_2.332454_3	K00126
NODE_152_length_11204_cov_2.689717_7	K00124
NODE_216_length_9364_cov_2.904514_1	K00124
NODE_152_length_11204_cov_2.689717_8	K00123
NODE_761_length_2402_cov_2.080440_1	K00123
NODE_30_length_21974_cov_2.639539_13	K00121
NODE_1014_length_913_cov_2.664122_1	K00117
NODE_236_length_8932_cov_2.729245_4	K00114
NODE_187_length_10243_cov_3.200771_1	K00111
NODE_331_length_6916_cov_2.935926_1	K00111
NODE_794_length_2236_cov_2.168800_2	K00109
NODE_236_length_8932_cov_2.729245_8	K00104
NODE_434_length_5430_cov_2.373185_1	K00102
NODE_16_length_28390_cov_3.223508_4	K00101
NODE_74_length_16392_cov_2.274270_10	K00101
NODE_169_length_10681_cov_3.163729_2	K00099
NODE_458_length_5179_cov_2.375297_2	K00097
NODE_266_length_8230_cov_2.869678_7	K00088
NODE_158_length_11046_cov_2.616357_9	K00077
NODE_4_length_35647_cov_3.109122_17	K00076
NODE_132_length_12326_cov_3.080580_4	K00075
NODE_73_length_16450_cov_2.733689_16	K00074
NODE_690_length_2987_cov_2.073776_3	K00074
NODE_802_length_2204_cov_4.048628_2	K00074
NODE_366_length_6317_cov_3.087399_3	K00067
NODE_294_length_7572_cov_2.429819_4	K00060
NODE_2_length_43666_cov_2.920944_33	K00059
NODE_25_length_23259_cov_3.075350_21	K00059
NODE_73_length_16450_cov_2.733689_1	K00059
NODE_156_length_11150_cov_2.863558_7	K00059
NODE_217_length_9315_cov_2.450479_4	K00059
NODE_657_length_3227_cov_4.050323_3	K00059
NODE_974_length_1131_cov_2.998008_1	K00059
NODE_16_length_28390_cov_3.223508_6	K00058
NODE_514_length_4679_cov_2.212434_5	K00057
NODE_23_length_23710_cov_3.460374_12	K00053
NODE_372_length_6216_cov_2.235999_4	K00052
NODE_126_length_12504_cov_2.436455_12	K00046
NODE_525_length_4561_cov_2.707262_3	K00046
NODE_684_length_3031_cov_1.542700_2	K00042
NODE_18_length_26144_cov_2.567667_2	K00041
NODE_949_length_1268_cov_2.392638_1	K00036
NODE_6_length_35275_cov_2.706811_20	K00033
NODE_208_length_9527_cov_2.820745_3	K00031
NODE_387_length_5998_cov_2.704820_2	K00031
NODE_123_length_12603_cov_3.063241_3	K00030
NODE_583_length_3975_cov_2.335759_4	K00030
NODE_42_length_19560_cov_2.797767_8	K00029
NODE_792_length_2242_cov_1.989598_1	K00029
NODE_30_length_21974_cov_2.639539_22	K00024
NODE_134_length_12242_cov_2.703673_9	K00023
